frame,elapsed_time(s),spine-hip_x,spine-hip_y,spine-hip_c,r-hip_x,r-hip_y,r-hip_c,r-knee_x,r-knee_y,r-knee_c,r-ankle_x,r-ankle_y,r-ankle_c,r-heel_x,r-heel_y,r-heel_c,r-bigtoe_x,r-bigtoe_y,r-bigtoe_c,r-smalltoe_x,r-smalltoe_y,r-smalltoe_c,l-hip_x,l-hip_y,l-hip_c,l-knee_x,l-knee_y,l-knee_c,l-ankle_x,l-ankle_y,l-ankle_c,l-heel_x,l-heel_y,l-heel_c,l-bigtoe_x,l-bigtoe_y,l-bigtoe_c,l-smalltoe_x,l-smalltoe_y,l-smalltoe_c
57,2.280000000000001,0.553587,0.436416,0.956993,0.567952,0.429738,0.831061,0.574873,0.42384,0.853926,0.553649,0.531119,0.933101,0.536007,0.657158,0.602617,0.592682,0.6317,0.860223,0.532414,0.663508,0.685278,0.560764,0.631976,0.862564,0.564348,0.429899,0.856297,0.550307,0.537347,0.908103,0.564312,0.669554,0.694051,0.55733,0.221948,0.936547,0.553609,0.657185,0.702975
58,2.320000000000001,0.546591,0.429968,0.916638,0.557332,0.42347,0.838932,0.557393,0.423339,0.80873,0.539518,0.524741,0.830689,0.529016,0.650699,0.431564,0.574928,0.644634,0.77341,0.528946,0.657138,0.492976,0.557389,0.625737,0.839268,0.557356,0.423514,0.887044,0.550159,0.530903,0.913176,0.550018,0.675711,0.805291,0.553693,0.221901,0.943993,0.532512,0.669564,0.746187
59,2.360000000000001,0.525436,0.43016,0.918211,0.553615,0.417416,0.849659,0.553595,0.417259,0.82742,0.529004,0.524614,0.852641,0.521921,0.632015,0.4337,0.557352,0.669665,0.8543,0.521669,0.638218,0.491501,0.550163,0.631754,0.805824,0.553689,0.417455,0.913253,0.543017,0.53071,0.853409,0.525444,0.67569,0.819984,0.546562,0.221908,0.902651,0.521717,0.657023,0.796756
60,2.4000000000000012,0.518292,0.423782,0.949407,0.549956,0.423433,0.888999,0.55025,0.423334,0.872304,0.55021,0.531118,0.932149,0.553669,0.657033,0.436555,0.525336,0.644397,0.893133,0.546496,0.657046,0.459721,0.557312,0.64443,0.809703,0.543029,0.423501,0.868051,0.514739,0.524781,0.906061,0.497087,0.638256,0.750716,0.532435,0.222029,0.912489,0.496987,0.632013,0.699882
61,2.4400000000000013,0.497094,0.429934,0.944529,0.54308,0.423619,0.851488,0.55001,0.423549,0.856169,0.549987,0.53115,0.914084,0.546546,0.656989,0.549924,0.49357,0.656968,0.8545,0.52895,0.663423,0.640038,0.55729,0.638428,0.81864,0.532525,0.423705,0.867328,0.500587,0.530713,0.920843,0.468628,0.638094,0.767959,0.525445,0.227809,0.935024,0.468622,0.631574,0.676904
62,2.4800000000000013,0.493256,0.430081,0.926588,0.52547,0.423817,0.900442,0.536029,0.423762,0.836404,0.546503,0.53715,0.876912,0.53956,0.657153,0.621746,0.472291,0.650681,0.830506,0.525466,0.669555,0.743263,0.557243,0.644584,0.833812,0.521901,0.423861,0.935715,0.496884,0.531121,0.93972,0.443916,0.631856,0.832055,0.521713,0.228015,0.954755,0.443804,0.625469,0.765261
63,2.5200000000000014,0.472268,0.429973,0.916685,0.52173,0.430101,0.853768,0.5217,0.430023,0.867319,0.493308,0.531179,0.888479,0.440105,0.619108,0.687815,0.567837,0.663307,0.818418,0.433037,0.625263,0.696216,0.461429,0.631662,0.873683,0.521761,0.430188,0.911765,0.539542,0.54978,0.81671,0.543062,0.675917,0.854649,0.511167,0.228082,0.902268,0.532444,0.669535,0.749507
64,2.5600000000000014,0.468558,0.430059,0.94718,0.514771,0.430129,0.819754,0.514683,0.430035,0.837156,0.486303,0.531134,0.83589,0.436575,0.625733,0.695014,0.56434,0.663315,0.77865,0.42255,0.631657,0.692746,0.447347,0.631994,0.832921,0.518132,0.430185,0.865385,0.528923,0.537409,0.820569,0.543031,0.675994,0.821071,0.497145,0.22844,0.928959,0.532446,0.669625,0.713233
65,2.6000000000000014,0.464922,0.430237,0.905293,0.50048,0.43005,0.846712,0.497127,0.429984,0.87292,0.468768,0.530766,0.914913,0.429563,0.6258,0.763417,0.564341,0.656978,0.813755,0.415527,0.631871,0.804222,0.443912,0.63188,0.870278,0.500622,0.430025,0.859095,0.525285,0.537154,0.87863,0.543053,0.675823,0.833082,0.493447,0.234263,0.925604,0.532402,0.669501,0.721713
66,2.6400000000000015,0.458021,0.442606,0.850285,0.493404,0.436361,0.910482,0.497017,0.436187,0.888653,0.521692,0.537456,0.898925,0.543018,0.663437,0.663048,0.440281,0.65721,0.853398,0.525504,0.675776,0.7663,0.55368,0.638309,0.895964,0.486312,0.436454,0.832249,0.461575,0.543593,0.861848,0.415439,0.644482,0.796471,0.482764,0.234537,0.80361,0.41201,0.63204,0.777829
67,2.6800000000000015,0.447361,0.44877,0.811596,0.482757,0.43015,0.876786,0.49332,0.430091,0.910454,0.504015,0.53743,0.873416,0.532501,0.669533,0.670624,0.440079,0.663442,0.885138,0.525295,0.675895,0.790102,0.550057,0.632202,0.931873,0.468776,0.430218,0.888381,0.447403,0.537193,0.886198,0.411925,0.650812,0.818974,0.468703,0.228343,0.899953,0.411805,0.632193,0.77118
68,2.7200000000000015,0.440463,0.442479,0.884944,0.468676,0.430095,0.93818,0.482729,0.430032,0.867294,0.493465,0.537401,0.944934,0.528868,0.669456,0.641141,0.436768,0.669537,0.899687,0.521869,0.675856,0.753111,0.546481,0.631649,0.908653,0.464996,0.430123,0.915806,0.440145,0.537273,0.914324,0.411725,0.663343,0.81992,0.465082,0.228202,0.939545,0.40829,0.638325,0.743291
69,2.7600000000000016,0.440228,0.442545,0.905235,0.465068,0.429928,0.906586,0.468577,0.429863,0.892094,0.468764,0.543615,0.863163,0.521631,0.669737,0.686601,0.440081,0.669654,0.827045,0.514641,0.676148,0.77698,0.525469,0.625585,0.924929,0.461549,0.429959,0.872613,0.436811,0.537095,0.83704,0.411794,0.669591,0.722509,0.457884,0.22805,0.881543,0.408362,0.644474,0.624684
70,2.8000000000000016,0.440127,0.436269,0.956872,0.447385,0.43009,0.805744,0.450898,0.429927,0.823225,0.436519,0.537103,0.819139,0.40842,0.65087,0.683131,0.525238,0.625147,0.821357,0.401257,0.669452,0.695886,0.436494,0.644488,0.819732,0.447408,0.430159,0.854836,0.457878,0.55613,0.829829,0.507575,0.669465,0.753267,0.44372,0.228059,0.944777,0.497023,0.675707,0.786185
71,2.8400000000000016,0.436744,0.430102,0.965738,0.443792,0.423833,0.869679,0.447274,0.423703,0.837169,0.436769,0.537462,0.867959,0.493284,0.66328,0.679924,0.440112,0.669588,0.750111,0.486316,0.675764,0.805832,0.496926,0.625157,0.918923,0.443737,0.429743,0.911527,0.436558,0.549927,0.862774,0.408414,0.669704,0.74377,0.440139,0.227799,0.960259,0.408198,0.644449,0.693331
72,2.8800000000000017,0.436616,0.436144,0.925188,0.440168,0.423857,0.881848,0.440378,0.423738,0.845107,0.433195,0.531206,0.855375,0.408433,0.657002,0.620865,0.489762,0.625593,0.825615,0.404817,0.663486,0.68153,0.436706,0.638092,0.827812,0.436824,0.429824,0.915837,0.43306,0.543514,0.845277,0.465174,0.669642,0.749377,0.433046,0.221974,0.913126,0.461451,0.66975,0.69213
73,2.9200000000000017,0.436472,0.436373,0.879947,0.436481,0.423577,0.82026,0.433173,0.423392,0.802005,0.415363,0.530951,0.872942,0.408456,0.650748,0.61474,0.465017,0.63817,0.88408,0.408316,0.663291,0.716994,0.44014,0.631702,0.874175,0.436595,0.423798,0.894912,0.415454,0.537319,0.8445,0.436566,0.669792,0.746591,0.419007,0.221834,0.889634,0.419008,0.663488,0.702127
74,2.9600000000000017,0.419051,0.442582,0.832825,0.426024,0.429861,0.81259,0.433011,0.429693,0.813731,0.419059,0.543485,0.824742,0.411903,0.663234,0.350995,0.440386,0.644594,0.825787,0.408387,0.663335,0.402763,0.436648,0.632119,0.848996,0.419029,0.430064,0.82652,0.404816,0.537222,0.877824,0.415373,0.675889,0.842123,0.411929,0.221795,0.925762,0.411716,0.669654,0.834336
75,3.0000000000000018,0.415555,0.430219,0.888741,0.412031,0.429869,0.892444,0.419004,0.42977,0.855658,0.418982,0.537406,0.860809,0.422491,0.663409,0.227203,0.418952,0.650779,0.885836,0.408357,0.669669,0.236912,0.436602,0.638419,0.86629,0.411803,0.429955,0.899227,0.383545,0.531179,0.935858,0.394091,0.675956,0.869977,0.408344,0.221797,0.947216,0.383619,0.675682,0.862138
76,3.040000000000002,0.411927,0.436173,0.925696,0.411808,0.429802,0.921821,0.415486,0.429715,0.864242,0.418915,0.53735,0.859696,0.429654,0.657041,0.433362,0.394156,0.663443,0.84947,0.415389,0.65721,0.448599,0.43668,0.644386,0.882585,0.408271,0.429854,0.897602,0.380101,0.530949,0.97349,0.36937,0.675714,0.829836,0.397696,0.221873,0.899902,0.365833,0.663457,0.706309
77,3.080000000000002,0.408236,0.436426,0.905261,0.40829,0.429892,0.901651,0.411809,0.429825,0.868027,0.415396,0.54346,0.854552,0.415394,0.663437,0.656923,0.362274,0.675845,0.881931,0.408247,0.66981,0.750012,0.436615,0.644576,0.886407,0.404713,0.429947,0.85367,0.376348,0.537434,0.87722,0.337391,0.66965,0.779408,0.386996,0.222053,0.954955,0.333891,0.650716,0.653737
78,3.120000000000002,0.404689,0.44883,0.849423,0.404639,0.430175,0.860856,0.408214,0.430021,0.87245,0.411945,0.543498,0.879065,0.411923,0.663448,0.647254,0.351539,0.675688,0.881121,0.404791,0.675649,0.744348,0.436576,0.644596,0.870167,0.394157,0.436227,0.823687,0.369243,0.543482,0.83258,0.323129,0.650799,0.811681,0.383349,0.22817,0.936681,0.31966,0.632098,0.76858
79,3.160000000000002,0.394124,0.45509,0.830575,0.387016,0.430158,0.877956,0.394161,0.429965,0.853394,0.408392,0.537385,0.917929,0.411937,0.663434,0.609377,0.330471,0.6633,0.775179,0.404812,0.669776,0.691934,0.436551,0.638295,0.868365,0.383491,0.436174,0.871106,0.358738,0.53746,0.855196,0.308983,0.638335,0.791501,0.376439,0.22826,0.926004,0.305482,0.631849,0.779162
80,3.200000000000002,0.383508,0.44262,0.893809,0.383344,0.436172,0.885978,0.386972,0.430132,0.859667,0.404697,0.537317,0.89231,0.41186,0.66347,0.701942,0.326686,0.663375,0.837859,0.404821,0.675709,0.78244,0.433193,0.63819,0.872615,0.379816,0.436271,0.851285,0.354978,0.543598,0.872188,0.298419,0.638287,0.826358,0.358773,0.234323,0.862768,0.298269,0.631712,0.810085
81,3.240000000000002,0.376431,0.467841,0.868351,0.379747,0.442508,0.871332,0.383405,0.436332,0.858397,0.397734,0.543651,0.82348,0.411878,0.669649,0.732657,0.323196,0.669783,0.878038,0.404841,0.675943,0.81503,0.433085,0.638235,0.86302,0.365811,0.448835,0.802423,0.344433,0.549832,0.809945,0.294851,0.64446,0.854864,0.35498,0.234618,0.898902,0.294701,0.631894,0.843875
82,3.280000000000002,0.355281,0.455244,0.880389,0.3588,0.430283,0.882341,0.372797,0.43011,0.876609,0.383626,0.537125,0.858136,0.411855,0.663451,0.607526,0.323081,0.669715,0.831559,0.408144,0.669824,0.673474,0.429518,0.632071,0.803004,0.355228,0.436275,0.883389,0.330244,0.543428,0.82768,0.294757,0.657086,0.783541,0.351408,0.234473,0.901195,0.291281,0.63818,0.746475
83,3.320000000000002,0.35143,0.461403,0.846721,0.351694,0.436316,0.898024,0.358652,0.430208,0.860359,0.376465,0.531272,0.936788,0.408454,0.663281,0.678923,0.323095,0.669693,0.858253,0.404734,0.669805,0.743968,0.419027,0.62583,0.889801,0.347963,0.436447,0.821128,0.323286,0.543451,0.888025,0.294703,0.663356,0.789021,0.333823,0.234282,0.886063,0.287802,0.638412,0.703359
84,3.360000000000002,0.337421,0.467806,0.86836,0.348021,0.436463,0.849788,0.351574,0.436162,0.864911,0.3304,0.537185,0.773169,0.294714,0.650867,0.375363,0.422566,0.625857,0.654579,0.28769,0.657119,0.428885,0.319582,0.644383,0.546351,0.340976,0.448855,0.808125,0.347986,0.543625,0.700958,0.408187,0.663294,0.614,0.326694,0.234392,0.907855,0.401242,0.663503,0.597162
85,3.400000000000002,0.323263,0.436406,0.926767,0.333891,0.430075,0.91205,0.351408,0.429976,0.945005,0.348079,0.5374,0.923612,0.404723,0.644504,0.703487,0.319672,0.669673,0.848875,0.394076,0.663432,0.743335,0.40469,0.612873,0.881252,0.326737,0.430193,0.929152,0.312511,0.549882,0.817186,0.291348,0.669673,0.802723,0.323095,0.228363,0.927553,0.291279,0.650797,0.701507
86,3.440000000000002,0.312607,0.448877,0.828175,0.326907,0.429906,0.913025,0.340926,0.429737,0.858043,0.323249,0.537303,0.848275,0.383579,0.64461,0.363535,0.319689,0.669742,0.715219,0.379982,0.657184,0.404211,0.383702,0.606676,0.604822,0.32326,0.430037,0.923337,0.312634,0.549832,0.802547,0.294685,0.675927,0.688543,0.302004,0.228065,0.926784,0.287708,0.663369,0.607793
87,3.480000000000002,0.298369,0.436387,0.95554,0.323368,0.423564,0.926536,0.330298,0.423431,0.861155,0.323062,0.530895,0.922226,0.362247,0.63818,0.619533,0.323131,0.669705,0.818741,0.355003,0.65076,0.715772,0.372807,0.619002,0.837335,0.31973,0.423698,0.926723,0.302068,0.537311,0.844396,0.294727,0.675903,0.797656,0.298452,0.228177,0.964651,0.291302,0.66328,0.659855
88,3.5200000000000022,0.291331,0.436227,0.916902,0.316186,0.42352,0.88816,0.323242,0.423378,0.89867,0.309076,0.530747,0.898135,0.347911,0.631595,0.382612,0.32328,0.669579,0.91629,0.330365,0.632143,0.407758,0.351527,0.619262,0.898519,0.30547,0.423663,0.89561,0.298537,0.531215,0.911282,0.294807,0.675882,0.91259,0.294763,0.227781,0.906821,0.29132,0.663422,0.787917
89,3.5600000000000023,0.273569,0.436333,0.892536,0.308977,0.423339,0.861068,0.322993,0.417345,0.854974,0.298542,0.530823,0.923582,0.294813,0.644615,0.442638,0.326829,0.644432,0.868729,0.291299,0.650868,0.514194,0.32304,0.625635,0.855098,0.298464,0.423435,0.934523,0.298331,0.531123,0.920361,0.298426,0.675819,0.89229,0.291233,0.227823,0.920488,0.294789,0.669479,0.857181
90,3.6000000000000023,0.266527,0.430225,0.991877,0.301919,0.417155,0.849294,0.316064,0.411007,0.793773,0.294952,0.52469,0.919623,0.291236,0.650791,0.449408,0.32332,0.656992,0.862227,0.284246,0.657069,0.511857,0.312509,0.631791,0.839089,0.294957,0.41732,0.925897,0.294878,0.530791,0.909676,0.294934,0.675742,0.864948,0.27362,0.221979,0.934023,0.291233,0.663402,0.800852
91,3.6400000000000023,0.248785,0.436163,0.88116,0.298299,0.42354,0.906967,0.305427,0.423472,0.843349,0.28768,0.524802,0.855418,0.273513,0.638167,0.467486,0.319529,0.669548,0.883222,0.269987,0.638318,0.549408,0.298378,0.631815,0.865203,0.294653,0.423644,0.924096,0.294661,0.531127,0.872478,0.284246,0.669792,0.786573,0.269993,0.227916,0.981028,0.273591,0.657097,0.79802
92,3.6800000000000024,0.241644,0.436137,0.93327,0.291323,0.4234,0.851028,0.294723,0.417446,0.833799,0.270008,0.524468,0.947211,0.252355,0.625806,0.712258,0.323136,0.669411,0.868998,0.245159,0.631871,0.806667,0.270018,0.625811,0.95208,0.287792,0.423557,0.847228,0.29485,0.531119,0.904263,0.29484,0.675853,0.859955,0.266491,0.227908,0.954402,0.287681,0.669559,0.781963
93,3.7200000000000024,0.238231,0.430245,0.945796,0.280641,0.423367,0.836666,0.291179,0.423314,0.843762,0.266566,0.524821,0.935052,0.238105,0.625493,0.699472,0.323136,0.663467,0.819253,0.231061,0.625774,0.735908,0.245352,0.631615,0.890332,0.273532,0.423388,0.889629,0.294668,0.531141,0.90396,0.294861,0.675858,0.850406,0.262788,0.228132,0.913242,0.287752,0.669487,0.76339
94,3.7600000000000025,0.234615,0.436369,0.916284,0.273509,0.423636,0.869952,0.280712,0.423613,0.849518,0.262839,0.530689,0.877563,0.223891,0.625313,0.7284,0.323164,0.66951,0.824101,0.213305,0.625539,0.763978,0.238105,0.631638,0.949059,0.269889,0.423662,0.913741,0.291216,0.537092,0.878928,0.294824,0.675887,0.847319,0.245324,0.228171,0.928054,0.287795,0.6635,0.720564
95,3.8000000000000025,0.220385,0.430308,0.893392,0.269869,0.423897,0.887908,0.273556,0.423843,0.874718,0.248777,0.530863,0.860592,0.20979,0.625199,0.708568,0.323151,0.669491,0.839121,0.199132,0.625516,0.745138,0.22752,0.625848,0.856959,0.266273,0.429749,0.890571,0.284183,0.54351,0.824732,0.294835,0.675991,0.879235,0.241721,0.234283,0.960293,0.287801,0.669613,0.753314
96,3.8400000000000025,0.213251,0.436403,0.907291,0.262982,0.429945,0.873401,0.266531,0.429826,0.869847,0.241573,0.530851,0.897788,0.199156,0.62544,0.772468,0.319732,0.663441,0.836804,0.188477,0.625685,0.832538,0.213451,0.63179,0.915517,0.255785,0.430099,0.838377,0.273572,0.537384,0.842835,0.291363,0.67603,0.846705,0.238129,0.240571,0.882735,0.284184,0.669705,0.72668
97,3.8800000000000026,0.213167,0.436231,0.926855,0.252264,0.4239,0.875275,0.262924,0.423807,0.897897,0.262864,0.53093,0.82757,0.277149,0.663483,0.433778,0.213378,0.638424,0.637139,0.273568,0.669626,0.488725,0.30544,0.638224,0.666957,0.241827,0.429725,0.922806,0.24174,0.530771,0.801034,0.19205,0.631939,0.593186,0.23458,0.24062,0.887451,0.188606,0.625789,0.588341
98,3.9200000000000026,0.209703,0.436514,0.934344,0.241661,0.429924,0.889545,0.248676,0.429814,0.864203,0.223919,0.530908,0.844561,0.195525,0.631926,0.690078,0.316166,0.64463,0.777195,0.184889,0.632201,0.731991,0.213202,0.63208,0.916455,0.238108,0.429973,0.898543,0.266427,0.537242,0.879408,0.291347,0.675847,0.830043,0.22039,0.234542,0.877607,0.284236,0.669676,0.719245
99,3.9600000000000026,0.206215,0.436322,0.907165,0.238081,0.429845,0.927971,0.24177,0.429761,0.896641,0.241696,0.531015,0.859223,0.284177,0.657165,0.451804,0.213254,0.657112,0.780374,0.273531,0.669661,0.541923,0.298375,0.631969,0.82088,0.230931,0.429883,0.861962,0.216845,0.531195,0.80915,0.184977,0.644483,0.680467,0.213263,0.234255,0.935122,0.184912,0.632018,0.681983
100,4.000000000000003,0.195539,0.436346,0.814298,0.227473,0.429714,0.878051,0.238001,0.423823,0.90267,0.21691,0.530934,0.859676,0.188457,0.638365,0.557741,0.298539,0.631594,0.771871,0.181351,0.650741,0.612443,0.209755,0.632175,0.775496,0.213491,0.429789,0.907003,0.234527,0.543473,0.79545,0.287755,0.663324,0.673699,0.209613,0.234286,0.824595,0.280669,0.669569,0.631108
101,4.040000000000003,0.188462,0.436521,0.861231,0.216877,0.423864,0.914275,0.234445,0.423747,0.892682,0.213429,0.531122,0.905518,0.277124,0.650736,0.308564,0.213219,0.657104,0.683013,0.266585,0.663472,0.363612,0.277064,0.625217,0.637819,0.209872,0.423909,0.948437,0.209732,0.537354,0.862652,0.185014,0.663282,0.619935,0.202708,0.228352,0.842978,0.184802,0.63818,0.670296
102,4.080000000000003,0.184899,0.436293,0.95577,0.213326,0.423812,0.916082,0.223959,0.423727,0.854646,0.209621,0.530959,0.899922,0.184846,0.63845,0.701687,0.277146,0.612846,0.783523,0.177741,0.656967,0.697029,0.209572,0.632148,0.866665,0.209617,0.42391,0.94165,0.209575,0.543662,0.842016,0.266558,0.644568,0.766827,0.188445,0.228139,0.932551,0.266307,0.663387,0.66658
103,4.120000000000003,0.181457,0.430266,0.975828,0.209831,0.423631,0.936298,0.216787,0.423534,0.892824,0.206229,0.53097,0.898232,0.184932,0.644611,0.680497,0.262813,0.612972,0.785855,0.181254,0.657192,0.721736,0.209726,0.632113,0.901153,0.206119,0.423763,0.918738,0.199048,0.54346,0.828065,0.245221,0.644621,0.762387,0.184968,0.228198,0.972587,0.241581,0.657125,0.720536
104,4.160000000000003,0.181213,0.436155,0.912181,0.206249,0.42366,0.930309,0.213187,0.423513,0.920399,0.206149,0.531059,0.88668,0.185063,0.650821,0.697614,0.241718,0.619282,0.936897,0.181444,0.663355,0.761715,0.20977,0.632099,0.867431,0.195539,0.423827,0.892538,0.185028,0.543442,0.878851,0,0,0,0.181177,0.228118,0.912033,0.223897,0.650735,0.615769
105,4.200000000000003,0.177693,0.430233,0.882317,0.199076,0.423453,0.885854,0.209692,0.417455,0.89849,0.202589,0.530812,0.864327,0.184986,0.650751,0.511918,0.234427,0.631578,0.894441,0.18483,0.663232,0.586574,0.209887,0.631897,0.864856,0.185064,0.423603,0.931781,0.181253,0.537159,0.87684,0.206227,0.663324,0.678607,0.177778,0.228047,0.92808,0.192073,0.650883,0.63446
106,4.240000000000003,0.167184,0.436281,0.853315,0.188492,0.423441,0.887891,0.206145,0.41742,0.86498,0.195561,0.537134,0.848549,0.188403,0.669478,0.36798,0.213229,0.631933,0.875926,0.184834,0.669543,0.415449,0.20964,0.638286,0.853562,0.181482,0.423566,0.940349,0.160157,0.537319,0.862058,0.188416,0.669569,0.813947,0.170722,0.227908,0.909765,0.184889,0.663376,0.840549
107,4.280000000000003,0.160162,0.436179,0.922983,0.184931,0.423455,0.913473,0.195615,0.417447,0.831933,0.188601,0.531071,0.908064,0.192048,0.650832,0.248362,0.192052,0.638363,0.910551,0.18138,0.650923,0.273292,0.209556,0.632071,0.905675,0.18122,0.423581,0.927391,0.156582,0.537095,0.923474,0.163733,0.669791,0.854458,0.156705,0.227975,0.971413,0.156758,0.663521,0.840781
108,4.320000000000003,0.156584,0.436474,0.923861,0.184761,0.423673,0.925487,0.191982,0.423494,0.838037,0.188486,0.531087,0.929017,0.206146,0.638416,0.328679,0.181332,0.644479,0.893471,0.188532,0.644378,0.325121,0.209547,0.632098,0.87354,0.177798,0.423798,0.907428,0.153107,0.531099,0.962605,0.152834,0.669552,0.899026,0.156386,0.228159,0.963547,0.145918,0.657214,0.785405
109,4.360000000000003,0.156522,0.442524,0.92314,0.18133,0.423862,0.927586,0.185115,0.423754,0.868764,0.188459,0.531016,0.931701,0.195517,0.644415,0.605066,0.153156,0.669487,0.886582,0.184795,0.6508,0.692652,0.209717,0.632187,0.934097,0.17072,0.429746,0.86596,0.152824,0.531214,0.922526,0.124731,0.669661,0.833164,0.149459,0.228198,0.932488,0.124676,0.650725,0.714977
110,4.400000000000003,0.152913,0.442578,0.875763,0.174309,0.423331,0.879964,0.181476,0.417308,0.882559,0.184959,0.530878,0.949763,0.188455,0.63833,0.662965,0.138832,0.663513,0.835174,0.18125,0.650864,0.739574,0.209649,0.63211,0.928125,0.160134,0.423493,0.8982,0.149447,0.531022,0.877463,0.106861,0.663229,0.806561,0.14939,0.22825,0.926768,0.103449,0.638277,0.75048
111,4.440000000000003,0.145953,0.442586,0.828682,0.163639,0.423677,0.891578,0.181211,0.423512,0.90855,0.184829,0.531111,0.953808,0.188418,0.64446,0.647542,0.128043,0.669569,0.877475,0.181185,0.657084,0.733908,0.209655,0.638069,0.92718,0.156389,0.423776,0.947063,0.138855,0.537342,0.826412,0.0963127,0.638307,0.868295,0.131792,0.228335,0.92508,0.0962813,0.631786,0.796676
112,4.480000000000003,0.131816,0.442608,0.887006,0.156682,0.42389,0.915409,0.174245,0.423804,0.880388,0.181409,0.531138,0.970021,0.188516,0.644467,0.61987,0.124462,0.663461,0.848554,0.181273,0.657101,0.720578,0.209626,0.632153,0.92219,0.152906,0.429738,0.941098,0.131685,0.537468,0.848527,0.0927422,0.638184,0.865234,0.128326,0.234387,0.95475,0.0926451,0.631767,0.801595
113,4.520000000000003,0.128135,0.43647,0.946347,0.156373,0.4239,0.936231,0.163598,0.423689,0.865269,0.177738,0.530975,0.930734,0.18848,0.644403,0.648979,0.121083,0.663336,0.838264,0.181223,0.663225,0.735717,0.209522,0.631882,0.911564,0.14938,0.429814,0.89283,0.128041,0.531176,0.921343,0.0961197,0.64451,0.811569,0.12465,0.234509,0.936144,0.0926727,0.63212,0.740607
114,4.560000000000003,0.124494,0.44881,0.856298,0.152798,0.423924,0.93955,0.156599,0.423773,0.9077,0.167215,0.531005,0.891039,0.184976,0.650683,0.66742,0.117587,0.663291,0.824595,0.177796,0.663449,0.761187,0.206206,0.631858,0.919278,0.135266,0.429803,0.873893,0.12465,0.531125,0.92839,0.0926752,0.644525,0.791853,0.12112,0.234287,0.88998,0.0891209,0.632171,0.731238
115,4.600000000000003,0.11747,0.448956,0.801097,0.142338,0.429898,0.882466,0.153077,0.429756,0.910556,0.160126,0.537107,0.90137,0.184962,0.650849,0.684695,0.113927,0.663402,0.818786,0.177851,0.669534,0.782341,0.206137,0.631934,0.919416,0.128141,0.430054,0.915422,0.121055,0.537258,0.854575,0.0891277,0.650748,0.772635,0.110395,0.234334,0.855153,0.0855913,0.63815,0.712691
116,4.640000000000003,0.0997131,0.442545,0.934996,0.128332,0.429813,0.916852,0.149351,0.429689,0.88876,0.153077,0.531037,0.983334,0.184918,0.644558,0.687124,0.113967,0.663407,0.802781,0.17783,0.663411,0.769772,0.202576,0.625688,0.880641,0.124467,0.429889,0.915777,0.106847,0.543452,0.824911,0.0891782,0.657082,0.782804,0.100002,0.234348,0.919277,0.0891818,0.638327,0.725306
117,4.680000000000003,0.0962653,0.44264,0.90667,0.12476,0.42996,0.942253,0.135344,0.429812,0.88022,0.149425,0.53122,0.928787,0.184913,0.644626,0.661679,0.117483,0.663318,0.805028,0.177852,0.663521,0.746975,0.192074,0.625652,0.891359,0.114026,0.430057,0.851914,0.103359,0.543473,0.854546,0.0926338,0.657018,0.790806,0.0997035,0.234315,0.954074,0.0927108,0.638297,0.735649
118,4.720000000000003,0.0856548,0.448957,0.829021,0.124483,0.430014,0.936691,0.131739,0.429928,0.896912,0.135292,0.531154,0.881786,0.181408,0.638414,0.693868,0.117545,0.663477,0.829868,0.174274,0.663246,0.764904,0.185094,0.625281,0.909625,0.103404,0.430162,0.864132,0.100015,0.543605,0.866352,0.0891324,0.669455,0.811342,0.0960606,0.228373,0.924969,0.0891295,0.644583,0.71408
119,4.760000000000003,0.0715928,0.442567,0.872256,0.12101,0.429702,0.902584,0.12823,0.423842,0.891674,0.117583,0.530983,0.867886,0.0927601,0.657029,0.429499,0.188428,0.612827,0.721309,0.0855826,0.663307,0.501686,0.107012,0.638232,0.656516,0.0999969,0.429843,0.905347,0.106993,0.54346,0.810433,0.181183,0.644441,0.655576,0.0926849,0.228299,0.93094,0.177683,0.657187,0.594522
120,4.800000000000003,0.0680297,0.436136,0.970341,0.110461,0.423751,0.874562,0.124694,0.423633,0.907897,0.124484,0.530894,0.936926,0.163578,0.632023,0.658108,0.117501,0.663382,0.787231,0.153091,0.644427,0.73945,0.174271,0.612868,0.833756,0.0996804,0.42379,0.923801,0.0999472,0.537225,0.894191,0.0891102,0.669605,0.764537,0.0821159,0.228123,0.924501,0.0856666,0.644626,0.661672
121,4.840000000000003,0.0677244,0.430215,0.970746,0.10349,0.423676,0.857069,0.121145,0.423569,0.869336,0.103392,0.530937,0.913901,0.0961255,0.644584,0.545634,0.163665,0.619177,0.760828,0.0821401,0.657017,0.589936,0.107004,0.632202,0.77645,0.0963502,0.4237,0.917814,0.106922,0.531081,0.878872,0,0,0,0.0750424,0.228123,0.95114,0.145835,0.644581,0.541609
122,4.8800000000000034,0.0536604,0.430205,0.902418,0.103301,0.423783,0.888127,0.121091,0.423733,0.893318,0.106998,0.530916,0.89613,0.1529,0.631882,0.414158,0.124596,0.657045,0.809345,0.142293,0.638192,0.404951,0.15289,0.625358,0.860908,0.0961076,0.423844,0.900791,0.0998704,0.537091,0.90708,0.0961433,0.663411,0.794998,0.0716107,0.228146,0.942025,0.0927654,0.6446,0.720466
